HourlyStep;steps;duration [s];distance [m];calories [kcal];floors [min. high three meter];hourIndex;weekDayIndex
2020-08-21 16:00:00 +0000;135;76;92.8;6;0;16;6
2020-08-21 17:00:00 +0000;1039;588;841.7;58;0;17;6
2020-08-21 19:00:00 +0000;16;9;10.5;1;0;19;6
2020-08-21 20:00:00 +0000;68;39;46.2;3;0;20;6
2020-08-21 21:00:00 +0000;278;157;174.3;12;0;21;6
2020-08-21 22:00:00 +0000;127;72;79.5;5;0;22;6
2020-08-21 23:00:00 +0000;200;113;133.9;9;1;23;6
2020-08-22 01:00:00 +0000;32;18;27.6;2;1;1;7
2020-08-22 08:00:00 +0000;11;6;8.4;1;0;8;7
2020-08-22 09:00:00 +0000;70;40;40.7;3;0;9;7
2020-08-22 10:00:00 +0000;53;30;40.4;3;0;10;7
2020-08-22 11:00:00 +0000;81;46;50.6;3;1;11;7
2020-08-22 13:00:00 +0000;97;55;69.0;5;0;13;7
2020-08-22 22:00:00 +0000;114;65;76.6;5;1;22;7
2020-08-23 00:00:00 +0000;9;5;7.2;0;0;0;1
2020-08-23 01:00:00 +0000;8;5;6.1;0;0;1;1
2020-08-23 11:00:00 +0000;217;123;144.9;10;2;11;1
2020-08-23 12:00:00 +0000;1206;683;803.3;55;1;12;1
2020-08-23 13:00:00 +0000;880;498;563.4;39;4;13;1
2020-08-23 14:00:00 +0000;273;155;173.8;12;0;14;1
2020-08-23 15:00:00 +0000;325;184;207.8;14;1;15;1
2020-08-23 16:00:00 +0000;314;178;191.4;13;1;16;1
2020-08-23 17:00:00 +0000;175;99;101.9;7;0;17;1
2020-08-23 18:00:00 +0000;375;212;275.5;19;1;18;1
2020-08-23 19:00:00 +0000;36;20;27.7;2;0;19;1
2020-08-23 20:00:00 +0000;170;96;111.7;8;1;20;1
2020-08-23 22:00:00 +0000;23;13;17.1;1;0;22;1
2020-08-24 00:00:00 +0000;65;37;44.0;3;0;0;2
2020-08-24 07:00:00 +0000;65;37;49.6;3;0;7;2
2020-08-24 09:00:00 +0000;110;62;68.2;5;0;9;2
2020-08-24 10:00:00 +0000;39;22;24.9;2;0;10;2
2020-08-24 11:00:00 +0000;61;35;38.9;3;0;11;2
2020-08-24 12:00:00 +0000;14;8;10.4;1;0;12;2
2020-08-24 14:00:00 +0000;16;9;9.3;1;0;14;2
2020-08-24 15:00:00 +0000;93;53;77.3;5;1;15;2
2020-08-24 16:00:00 +0000;59;33;51.5;4;1;16;2
2020-08-24 17:00:00 +0000;38;22;29.5;2;0;17;2
2020-08-24 18:00:00 +0000;118;67;82.6;6;0;18;2
2020-08-24 19:00:00 +0000;255;144;180.4;12;1;19;2
2020-08-24 20:00:00 +0000;8;5;5.8;0;0;20;2
2020-08-24 22:00:00 +0000;67;38;48.1;3;1;22;2
2020-08-24 23:00:00 +0000;80;45;57.0;4;0;23;2
2020-08-25 00:00:00 +0000;22;12;14.5;1;0;0;3
2020-08-25 07:00:00 +0000;19;11;13.0;1;0;7;3
2020-08-25 08:00:00 +0000;40;23;30.9;2;0;8;3
2020-08-25 09:00:00 +0000;96;54;71.7;5;1;9;3
2020-08-25 11:00:00 +0000;158;89;106.0;7;1;11;3
2020-08-25 12:00:00 +0000;21;12;15.9;1;0;12;3
2020-08-25 13:00:00 +0000;301;170;181.9;12;1;13;3
2020-08-25 14:00:00 +0000;176;100;109.5;7;0;14;3
2020-08-25 15:00:00 +0000;131;74;82.3;6;1;15;3
2020-08-25 16:00:00 +0000;2014;1141;1568.8;107;13;16;3
2020-08-25 17:00:00 +0000;1183;670;789.7;54;0;17;3
2020-08-25 18:00:00 +0000;984;557;659.2;45;0;18;3
2020-08-25 19:00:00 +0000;1568;888;1017.4;70;0;19;3
2020-08-25 20:00:00 +0000;905;513;623.4;43;0;20;3
2020-08-25 21:00:00 +0000;2935;1662;2269.7;155;9;21;3
2020-08-26 08:00:00 +0000;1;1;0.4;0;0;8;4
2020-08-26 09:00:00 +0000;77;44;56.4;4;0;9;4
2020-08-26 11:00:00 +0000;76;43;45.2;3;0;11;4
2020-08-26 12:00:00 +0000;41;23;26.5;2;0;12;4
2020-08-26 14:00:00 +0000;42;24;30.4;2;0;14;4
2020-08-26 15:00:00 +0000;5;3;2.2;0;0;15;4
2020-08-26 16:00:00 +0000;172;97;109.3;7;2;16;4
2020-08-26 17:00:00 +0000;14;8;8.7;1;0;17;4
2020-08-26 19:00:00 +0000;11;6;6.0;0;0;19;4
2020-08-26 20:00:00 +0000;25;14;19.2;1;0;20;4
2020-08-26 21:00:00 +0000;36;20;27.3;2;0;21;4
2020-08-27 00:00:00 +0000;20;11;16.2;1;0;0;5
2020-08-27 01:00:00 +0000;19;11;14.8;1;0;1;5
2020-08-27 09:00:00 +0000;152;86;93.9;6;2;9;5
2020-08-27 10:00:00 +0000;263;149;188.8;13;1;10;5
2020-08-27 11:00:00 +0000;40;23;26.0;2;0;11;5
2020-08-27 14:00:00 +0000;277;157;193.4;13;1;14;5
2020-08-27 15:00:00 +0000;34;19;25.4;2;1;15;5
2020-08-27 16:00:00 +0000;1754;993;1197.0;82;4;16;5
2020-08-27 17:00:00 +0000;1435;813;983.6;67;5;17;5
2020-08-27 19:00:00 +0000;54;31;40.7;3;0;19;5
2020-08-27 20:00:00 +0000;13;7;9.6;1;0;20;5
2020-08-27 22:00:00 +0000;8;5;3.6;0;0;22;5
2020-08-27 23:00:00 +0000;94;53;70.6;5;0;23;5
2020-08-28 08:00:00 +0000;92;52;56.1;4;0;8;6
2020-08-28 09:00:00 +0000;79;45;47.5;3;0;9;6
2020-08-28 11:00:00 +0000;82;46;50.9;3;1;11;6
2020-08-28 12:00:00 +0000;19;11;11.7;1;0;12;6
2020-08-28 14:00:00 +0000;239;135;179.4;12;0;14;6
2020-08-28 15:00:00 +0000;22;12;14.2;1;0;15;6
2020-08-28 16:00:00 +0000;618;350;437.3;30;5;16;6
2020-08-28 17:00:00 +0000;1512;856;975.6;67;0;17;6
2020-08-28 18:00:00 +0000;1897;1074;1360.9;93;0;18;6
2020-08-28 19:00:00 +0000;1743;987;1181.7;81;0;19;6
2020-08-28 20:00:00 +0000;1824;1033;1159.1;79;0;20;6
2020-08-28 21:00:00 +0000;775;439;495.4;34;1;21;6
2020-08-28 22:00:00 +0000;179;101;123.6;8;0;22;6
2020-08-28 23:00:00 +0000;86;49;65.1;4;0;23;6
2020-08-29 00:00:00 +0000;43;24;29.1;2;0;0;7
2020-08-29 09:00:00 +0000;51;29;34.2;2;0;9;7
2020-08-29 10:00:00 +0000;87;49;60.1;4;0;10;7
2020-08-29 13:00:00 +0000;42;24;29.1;2;0;13;7
2020-08-29 16:00:00 +0000;210;119;146.6;10;1;16;7
2020-08-29 17:00:00 +0000;307;174;210.1;14;1;17;7
2020-08-29 18:00:00 +0000;165;93;104.3;7;1;18;7
2020-08-29 19:00:00 +0000;47;27;34.2;2;0;19;7
2020-08-29 21:00:00 +0000;120;68;104.4;7;1;21;7
2020-08-29 22:00:00 +0000;5;3;3.7;0;0;22;7
2020-08-29 23:00:00 +0000;112;63;94.3;6;1;23;7
2020-08-30 09:00:00 +0000;173;98;125.1;9;1;9;1
2020-08-30 11:00:00 +0000;99;56;63.0;4;0;11;1
2020-08-30 12:00:00 +0000;36;20;23.4;2;0;12;1
2020-08-30 13:00:00 +0000;265;150;178.8;12;0;13;1
2020-08-30 14:00:00 +0000;445;252;281.0;19;0;14;1
2020-08-30 15:00:00 +0000;35;20;23.2;2;0;15;1
2020-08-30 16:00:00 +0000;151;86;98.9;7;1;16;1
2020-08-30 17:00:00 +0000;68;39;49.5;3;0;17;1
2020-08-30 21:00:00 +0000;8;5;4.2;0;0;21;1
2020-08-30 22:00:00 +0000;178;101;113.3;8;0;22;1
2020-08-30 23:00:00 +0000;60;34;44.1;3;0;23;1
2020-08-31 09:00:00 +0000;32;18;21.8;1;0;9;2
2020-08-31 10:00:00 +0000;27;15;21.1;1;0;10;2
2020-08-31 11:00:00 +0000;9;5;7.2;0;0;11;2
2020-08-31 12:00:00 +0000;33;19;26.6;2;0;12;2
2020-08-31 13:00:00 +0000;80;45;62.3;4;0;13;2
2020-08-31 14:00:00 +0000;209;118;135.2;9;1;14;2
2020-08-31 15:00:00 +0000;172;97;102.3;7;0;15;2
2020-08-31 16:00:00 +0000;524;297;360.6;25;1;16;2
2020-08-31 19:00:00 +0000;757;429;498.5;34;2;19;2
2020-08-31 20:00:00 +0000;73;41;49.4;3;0;20;2
2020-08-31 21:00:00 +0000;100;57;68.3;5;0;21;2
2020-08-31 22:00:00 +0000;93;53;66.3;5;0;22;2
2020-08-31 23:00:00 +0000;26;15;20.0;1;0;23;2
2020-09-01 07:00:00 +0000;278;157;182.5;12;1;7;3
2020-09-01 08:00:00 +0000;423;240;244.2;17;3;8;3
2020-09-01 09:00:00 +0000;808;458;512.7;35;3;9;3
2020-09-01 10:00:00 +0000;27;15;15.5;1;0;10;3
2020-09-01 11:00:00 +0000;865;490;536.8;37;3;11;3
2020-09-01 12:00:00 +0000;300;170;198.2;14;0;12;3
2020-09-01 13:00:00 +0000;616;349;398.0;27;2;13;3
2020-09-01 15:00:00 +0000;340;193;238.5;16;1;15;3
2020-09-01 17:00:00 +0000;20;11;13.9;1;0;17;3
2020-09-01 20:00:00 +0000;65;37;44.4;3;1;20;3
2020-09-01 21:00:00 +0000;25;14;17.7;1;0;21;3
2020-09-01 23:00:00 +0000;68;39;54.0;4;0;23;3
2020-09-02 06:00:00 +0000;40;23;27.3;2;0;6;4
2020-09-02 07:00:00 +0000;340;193;232.0;16;2;7;4
2020-09-02 08:00:00 +0000;250;142;157.0;11;3;8;4
2020-09-02 09:00:00 +0000;440;249;272.2;19;0;9;4
2020-09-02 10:00:00 +0000;915;518;575.0;39;6;10;4
2020-09-02 11:00:00 +0000;616;349;384.6;26;0;11;4
2020-09-02 12:00:00 +0000;155;88;109.7;8;3;12;4
2020-09-02 13:00:00 +0000;404;229;265.2;18;1;13;4
2020-09-02 15:00:00 +0000;2;1;1.7;0;0;15;4
2020-09-02 19:00:00 +0000;32;18;24.4;2;0;19;4
2020-09-02 21:00:00 +0000;10;6;8.4;1;0;21;4
2020-09-02 22:00:00 +0000;65;37;37.0;3;0;22;4
2020-09-02 23:00:00 +0000;8;5;3.7;0;0;23;4
2020-09-03 00:00:00 +0000;12;7;9.0;1;0;0;5
2020-09-03 09:00:00 +0000;152;86;105.2;7;1;9;5
2020-09-03 10:00:00 +0000;413;234;280.6;19;3;10;5
2020-09-03 11:00:00 +0000;1052;596;686.2;47;2;11;5
2020-09-03 12:00:00 +0000;8;5;3.8;0;0;12;5
2020-09-03 13:00:00 +0000;633;359;482.1;33;1;13;5
2020-09-03 15:00:00 +0000;1040;589;710.4;49;7;15;5
2020-09-03 16:00:00 +0000;371;210;278.8;19;3;16;5
2020-09-03 17:00:00 +0000;89;50;61.6;4;0;17;5
2020-09-03 18:00:00 +0000;303;172;188.0;13;0;18;5
2020-09-03 19:00:00 +0000;188;106;117.3;8;0;19;5
2020-09-03 20:00:00 +0000;20;11;13.4;1;0;20;5
2020-09-03 23:00:00 +0000;42;24;30.6;2;0;23;5
2020-09-04 07:00:00 +0000;244;138;202.8;14;2;7;6
2020-09-04 08:00:00 +0000;1151;652;822.9;56;5;8;6
2020-09-04 10:00:00 +0000;2098;1188;1490.0;102;12;10;6
2020-09-04 11:00:00 +0000;27;15;18.1;1;0;11;6
2020-09-04 12:00:00 +0000;23;13;15.6;1;0;12;6
2020-09-04 14:00:00 +0000;27;15;19.0;1;0;14;6
2020-09-04 16:00:00 +0000;22;12;15.3;1;0;16;6
2020-09-04 17:00:00 +0000;228;129;165.1;11;0;17;6
2020-09-04 18:00:00 +0000;408;231;252.1;17;1;18;6
2020-09-04 19:00:00 +0000;49;28;41.1;3;0;19;6
2020-09-04 20:00:00 +0000;331;187;218.3;15;0;20;6
2020-09-04 21:00:00 +0000;479;271;332.9;23;1;21;6
2020-09-04 22:00:00 +0000;50;28;23.4;2;0;22;6
2020-09-04 23:00:00 +0000;90;51;60.9;4;0;23;6
2020-09-05 00:00:00 +0000;20;11;12.5;1;0;0;7
2020-09-05 02:00:00 +0000;11;6;9.7;1;0;2;7
2020-09-05 08:00:00 +0000;95;54;70.6;5;0;8;7
2020-09-05 09:00:00 +0000;584;331;406.8;28;2;9;7
2020-09-05 10:00:00 +0000;866;491;599.0;41;0;10;7
2020-09-05 11:00:00 +0000;1074;608;712.9;49;0;11;7
2020-09-05 12:00:00 +0000;1777;1006;1158.0;79;0;12;7
2020-09-05 13:00:00 +0000;1404;795;981.5;67;0;13;7
2020-09-05 14:00:00 +0000;816;462;564.8;39;0;14;7
2020-09-05 15:00:00 +0000;281;159;196.2;13;0;15;7
2020-09-05 16:00:00 +0000;1806;1023;1222.4;84;3;16;7
2020-09-05 17:00:00 +0000;249;141;167.5;11;1;17;7
2020-09-05 18:00:00 +0000;142;80;95.2;7;1;18;7
2020-09-05 19:00:00 +0000;179;101;120.1;8;0;19;7
2020-09-05 20:00:00 +0000;371;210;228.3;16;1;20;7
2020-09-05 21:00:00 +0000;736;417;499.8;34;2;21;7
2020-09-05 22:00:00 +0000;722;409;498.8;34;3;22;7
2020-09-05 23:00:00 +0000;15;8;6.8;0;0;23;7
2020-09-06 00:00:00 +0000;39;22;25.4;2;0;0;1
2020-09-06 09:00:00 +0000;79;45;60.8;4;0;9;1
2020-09-06 10:00:00 +0000;2221;1258;1768.2;121;5;10;1
2020-09-06 11:00:00 +0000;2049;1161;1373.4;94;0;11;1
2020-09-06 12:00:00 +0000;1784;1010;1137.0;78;0;12;1
2020-09-06 13:00:00 +0000;1562;885;985.2;67;0;13;1
2020-09-06 14:00:00 +0000;1853;1050;1115.9;76;0;14;1
2020-09-06 15:00:00 +0000;1766;1000;1082.1;74;0;15;1
2020-09-06 16:00:00 +0000;2187;1239;1376.6;94;0;16;1
2020-09-06 17:00:00 +0000;2221;1258;1470.1;101;2;17;1
2020-09-06 18:00:00 +0000;1459;826;1125.1;77;5;18;1
2020-09-06 19:00:00 +0000;149;84;97.2;7;1;19;1
2020-09-06 21:00:00 +0000;110;62;88.8;6;0;21;1
2020-09-07 07:00:00 +0000;426;241;296.9;20;1;7;2
2020-09-07 08:00:00 +0000;1180;668;965.8;66;3;8;2
2020-09-07 09:00:00 +0000;774;438;502.9;34;3;9;2
2020-09-07 10:00:00 +0000;571;323;354.6;24;3;10;2
2020-09-07 11:00:00 +0000;337;191;216.5;15;0;11;2
2020-09-07 12:00:00 +0000;498;282;321.4;22;3;12;2
2020-09-07 13:00:00 +0000;1618;916;1253.0;86;9;13;2
2020-09-07 16:00:00 +0000;1;1;0.5;0;0;16;2
2020-09-07 17:00:00 +0000;90;51;64.2;4;0;17;2
2020-09-07 20:00:00 +0000;41;23;21.7;1;0;20;2
2020-09-07 21:00:00 +0000;47;27;33.4;2;0;21;2
2020-09-07 22:00:00 +0000;41;23;24.5;2;0;22;2
2020-09-08 07:00:00 +0000;187;106;131.9;9;1;7;3
2020-09-08 08:00:00 +0000;191;108;147.5;10;3;8;3
2020-09-08 09:00:00 +0000;982;556;590.7;40;3;9;3
2020-09-08 10:00:00 +0000;156;88;93.3;6;1;10;3
2020-09-08 11:00:00 +0000;9;5;6.1;0;0;11;3
2020-09-08 13:00:00 +0000;403;228;294.4;20;1;13;3
2020-09-08 14:00:00 +0000;48;27;38.8;3;0;14;3
2020-09-08 15:00:00 +0000;83;47;63.2;4;0;15;3
2020-09-08 16:00:00 +0000;11;6;8.1;1;0;16;3
2020-09-08 17:00:00 +0000;125;71;80.8;6;0;17;3
2020-09-08 18:00:00 +0000;53;30;38.7;3;0;18;3
2020-09-08 19:00:00 +0000;3;2;1.3;0;0;19;3
2020-09-08 21:00:00 +0000;43;24;31.0;2;1;21;3
2020-09-08 22:00:00 +0000;113;64;77.6;5;0;22;3
2020-09-09 07:00:00 +0000;334;189;259.4;18;0;7;4
2020-09-09 08:00:00 +0000;1186;672;889.9;61;3;8;4
2020-09-09 09:00:00 +0000;756;428;515.8;35;3;9;4
2020-09-09 10:00:00 +0000;300;170;182.8;13;0;10;4
2020-09-09 11:00:00 +0000;164;93;103.0;7;3;11;4
2020-09-09 12:00:00 +0000;1539;872;1187.5;81;10;12;4
2020-09-09 13:00:00 +0000;56;32;42.7;3;0;13;4
2020-09-09 14:00:00 +0000;25;14;19.6;1;0;14;4
2020-09-09 16:00:00 +0000;61;35;44.4;3;1;16;4
2020-09-09 17:00:00 +0000;301;170;215.0;15;1;17;4
2020-09-09 18:00:00 +0000;6;3;4.7;0;0;18;4
2020-09-09 19:00:00 +0000;251;142;176.1;12;1;19;4
2020-09-09 20:00:00 +0000;15;8;11.5;1;0;20;4
2020-09-09 22:00:00 +0000;82;46;59.8;4;0;22;4
2020-09-09 23:00:00 +0000;21;12;17.2;1;0;23;4
2020-09-10 07:00:00 +0000;322;182;240.2;16;1;7;5
2020-09-10 08:00:00 +0000;206;117;138.7;9;3;8;5
2020-09-10 09:00:00 +0000;822;466;519.7;36;5;9;5
2020-09-10 10:00:00 +0000;306;173;195.5;13;0;10;5
2020-09-10 11:00:00 +0000;808;458;518.4;35;3;11;5
2020-09-10 12:00:00 +0000;101;57;60.8;4;0;12;5
2020-09-10 14:00:00 +0000;479;271;298.8;20;1;14;5
2020-09-10 18:00:00 +0000;105;59;72.4;5;0;18;5
2020-09-10 19:00:00 +0000;144;82;92.8;6;0;19;5
2020-09-10 21:00:00 +0000;20;11;14.7;1;0;21;5
2020-09-11 00:00:00 +0000;33;19;23.0;2;0;0;6
2020-09-11 08:00:00 +0000;10;6;7.9;1;0;8;6
2020-09-11 11:00:00 +0000;34;19;23.3;2;0;11;6
2020-09-11 12:00:00 +0000;76;43;67.3;5;0;12;6
2020-09-11 14:00:00 +0000;68;39;51.3;4;0;14;6
2020-09-11 16:00:00 +0000;101;57;74.0;5;0;16;6
2020-09-11 17:00:00 +0000;19;11;11.0;1;0;17;6
2020-09-11 18:00:00 +0000;31;18;34.1;2;1;18;6
2020-09-11 19:00:00 +0000;215;122;162.2;11;2;19;6
2020-09-11 21:00:00 +0000;893;506;695.0;48;1;21;6
2020-09-11 22:00:00 +0000;407;231;325.9;22;2;22;6
2020-09-11 23:00:00 +0000;74;42;54.4;4;0;23;6
2020-09-12 00:00:00 +0000;151;86;115.5;8;1;0;7
2020-09-12 16:00:00 +0000;17;10;10.1;1;0;16;7
2020-09-12 18:00:00 +0000;18;10;23.2;2;0;18;7
2020-09-12 19:00:00 +0000;84;48;64.2;4;0;19;7
2020-09-12 20:00:00 +0000;45;25;38.3;3;1;20;7
2020-09-12 23:00:00 +0000;23;13;17.1;1;0;23;7
2020-09-13 01:00:00 +0000;14;8;11.3;1;0;1;1
2020-09-13 10:00:00 +0000;44;25;35.7;2;0;10;1
2020-09-13 11:00:00 +0000;37;21;40.7;3;0;11;1
2020-09-13 12:00:00 +0000;32;18;28.2;2;0;12;1
2020-09-13 13:00:00 +0000;55;31;43.4;3;0;13;1
2020-09-13 17:00:00 +0000;53;30;39.5;3;0;17;1
2020-09-13 18:00:00 +0000;25;14;18.4;1;1;18;1
2020-09-13 19:00:00 +0000;12;7;5.7;0;0;19;1
2020-09-13 20:00:00 +0000;20;11;18.2;1;0;20;1
2020-09-13 23:00:00 +0000;26;15;19.9;1;0;23;1
2020-09-14 07:00:00 +0000;534;302;366.6;25;4;7;2
2020-09-14 08:00:00 +0000;1184;671;823.7;56;3;8;2
2020-09-14 09:00:00 +0000;1021;578;624.9;43;5;9;2
2020-09-14 11:00:00 +0000;759;430;479.4;33;3;11;2
2020-09-14 12:00:00 +0000;40;23;21.2;1;0;12;2
2020-09-14 13:00:00 +0000;171;97;105.0;7;0;13;2
2020-09-14 14:00:00 +0000;416;236;251.3;17;0;14;2
2020-09-14 15:00:00 +0000;1342;760;935.7;64;10;15;2
2020-09-14 16:00:00 +0000;24;14;17.3;1;0;16;2
2020-09-14 17:00:00 +0000;40;23;29.8;2;1;17;2
2020-09-14 18:00:00 +0000;17;10;15.7;1;0;18;2
2020-09-14 19:00:00 +0000;304;172;195.2;13;0;19;2
2020-09-14 20:00:00 +0000;102;58;63.3;4;0;20;2
2020-09-14 21:00:00 +0000;44;25;21.1;1;0;21;2
2020-09-14 23:00:00 +0000;96;54;95.4;7;1;23;2
2020-09-15 07:00:00 +0000;426;241;339.2;23;2;7;3
2020-09-15 08:00:00 +0000;1024;580;788.1;54;3;8;3
2020-09-15 09:00:00 +0000;628;356;443.6;30;3;9;3
2020-09-15 10:00:00 +0000;337;191;213.7;15;1;10;3
2020-09-15 11:00:00 +0000;149;84;89.1;6;0;11;3
2020-09-15 12:00:00 +0000;38;22;23.3;2;0;12;3
2020-09-15 13:00:00 +0000;231;131;142.7;10;0;13;3
2020-09-15 14:00:00 +0000;22;12;14.3;1;0;14;3
2020-09-15 15:00:00 +0000;1960;1110;1508.3;103;14;15;3
2020-09-15 16:00:00 +0000;68;39;52.0;4;1;16;3
2020-09-15 17:00:00 +0000;71;40;57.8;4;0;17;3
2020-09-15 18:00:00 +0000;341;193;201.8;14;0;18;3
2020-09-15 19:00:00 +0000;23;13;14.8;1;0;19;3
2020-09-15 20:00:00 +0000;48;27;34.3;2;0;20;3
2020-09-15 22:00:00 +0000;87;49;65.4;4;1;22;3
2020-09-15 23:00:00 +0000;33;19;25.1;2;0;23;3
2020-09-16 07:00:00 +0000;307;174;187.8;13;1;7;4
2020-09-16 08:00:00 +0000;479;271;321.5;22;3;8;4
2020-09-16 09:00:00 +0000;656;372;456.0;31;0;9;4
2020-09-16 11:00:00 +0000;758;429;495.0;34;3;11;4
2020-09-16 12:00:00 +0000;236;134;149.0;10;3;12;4
2020-09-16 14:00:00 +0000;35;20;21.8;1;0;14;4
2020-09-16 15:00:00 +0000;309;175;211.1;14;1;15;4
2020-09-16 16:00:00 +0000;28;16;18.3;1;0;16;4
2020-09-16 18:00:00 +0000;63;36;55.1;4;0;18;4
2020-09-16 19:00:00 +0000;70;40;45.9;3;0;19;4
2020-09-16 20:00:00 +0000;39;22;30.5;2;0;20;4
2020-09-16 23:00:00 +0000;28;16;20.7;1;0;23;4
2020-09-17 09:00:00 +0000;66;37;53.7;4;0;9;5
2020-09-17 10:00:00 +0000;1503;851;1156.1;79;6;10;5
2020-09-17 11:00:00 +0000;778;441;489.8;34;3;11;5
2020-09-17 12:00:00 +0000;407;231;249.5;17;3;12;5
2020-09-17 13:00:00 +0000;245;139;142.9;10;0;13;5
2020-09-17 14:00:00 +0000;348;197;215.3;15;1;14;5
2020-09-17 15:00:00 +0000;1549;877;1094.5;75;11;15;5
2020-09-17 16:00:00 +0000;64;36;48.5;3;1;16;5
2020-09-17 17:00:00 +0000;82;46;65.1;4;0;17;5
2020-09-17 18:00:00 +0000;147;83;103.5;7;0;18;5
2020-09-17 19:00:00 +0000;2;1;0.9;0;0;19;5
2020-09-17 23:00:00 +0000;109;62;83.2;6;0;23;5
2020-09-18 00:00:00 +0000;11;6;5.1;0;0;0;6
2020-09-18 07:00:00 +0000;208;118;139.1;10;1;7;6
2020-09-18 08:00:00 +0000;236;134;158.8;11;2;8;6
2020-09-18 09:00:00 +0000;953;540;629.3;43;3;9;6
2020-09-18 10:00:00 +0000;39;22;24.5;2;0;10;6
2020-09-18 11:00:00 +0000;561;318;365.4;25;2;11;6
2020-09-18 13:00:00 +0000;495;280;377.5;26;1;13;6
2020-09-18 14:00:00 +0000;61;35;34.3;2;0;14;6
2020-09-18 15:00:00 +0000;16;9;7.2;0;0;15;6
2020-09-18 16:00:00 +0000;34;19;28.4;2;0;16;6
2020-09-18 17:00:00 +0000;297;168;245.7;17;0;17;6
2020-09-18 18:00:00 +0000;905;513;778.6;53;1;18;6
2020-09-18 20:00:00 +0000;60;34;49.3;3;1;20;6
2020-09-19 00:00:00 +0000;10;6;7.5;1;0;0;7
2020-09-19 11:00:00 +0000;148;84;117.2;8;1;11;7
2020-09-19 12:00:00 +0000;2498;1415;1796.7;123;7;12;7
2020-09-19 13:00:00 +0000;1759;996;1151.3;79;0;13;7
2020-09-19 14:00:00 +0000;1457;825;960.2;66;0;14;7
2020-09-19 15:00:00 +0000;259;147;159.0;11;0;15;7
2020-09-19 16:00:00 +0000;1011;573;647.5;44;0;16;7
2020-09-19 17:00:00 +0000;1146;649;754.8;52;0;17;7
2020-09-19 18:00:00 +0000;1764;999;1182.5;81;0;18;7
2020-09-19 19:00:00 +0000;2102;1191;1393.0;95;0;19;7
2020-09-19 20:00:00 +0000;1831;1037;1299.8;89;0;20;7
2020-09-19 21:00:00 +0000;2527;1431;1841.4;126;6;21;7
2020-09-19 22:00:00 +0000;33;19;27.3;2;0;22;7
2020-09-19 23:00:00 +0000;44;25;37.5;3;1;23;7
2020-09-20 09:00:00 +0000;119;67;80.0;5;0;9;1
2020-09-20 10:00:00 +0000;442;250;277.4;19;4;10;1
2020-09-20 11:00:00 +0000;1441;816;920.3;63;0;11;1
2020-09-20 12:00:00 +0000;2078;1177;1364.5;93;0;12;1
2020-09-20 13:00:00 +0000;1670;946;1105.6;76;0;13;1
2020-09-20 14:00:00 +0000;1238;701;794.1;54;0;14;1
2020-09-20 15:00:00 +0000;1178;667;742.9;51;0;15;1
2020-09-20 16:00:00 +0000;1386;785;872.4;60;0;16;1
2020-09-20 17:00:00 +0000;1905;1079;1231.5;84;1;17;1
2020-09-20 18:00:00 +0000;210;119;141.4;10;1;18;1
2020-09-20 19:00:00 +0000;21;12;15.1;1;0;19;1
2020-09-20 20:00:00 +0000;18;10;16.0;1;0;20;1
2020-09-20 21:00:00 +0000;59;33;48.2;3;0;21;1
2020-09-20 22:00:00 +0000;31;18;24.0;2;0;22;1
2020-09-21 06:00:00 +0000;212;120;147.7;10;1;6;2
2020-09-21 07:00:00 +0000;262;148;193.3;13;1;7;2
2020-09-21 08:00:00 +0000;1101;624;774.5;53;4;8;2
2020-09-21 09:00:00 +0000;13;7;6.7;0;0;9;2
2020-09-21 11:00:00 +0000;48;27;32.4;2;0;11;2
2020-09-21 12:00:00 +0000;33;19;21.4;1;0;12;2
2020-09-21 13:00:00 +0000;399;226;277.2;19;0;13;2
2020-09-21 14:00:00 +0000;81;46;50.6;3;0;14;2
2020-09-21 15:00:00 +0000;1603;908;1187.6;81;9;15;2
2020-09-21 16:00:00 +0000;18;10;9.7;1;0;16;2
2020-09-21 17:00:00 +0000;18;10;11.3;1;0;17;2
2020-09-21 18:00:00 +0000;85;48;56.6;4;0;18;2
2020-09-21 19:00:00 +0000;207;117;155.4;11;0;19;2
2020-09-21 20:00:00 +0000;16;9;12.0;1;0;20;2
2020-09-21 22:00:00 +0000;69;39;59.6;4;0;22;2
2020-09-21 23:00:00 +0000;77;44;58.7;4;0;23;2
2020-09-22 07:00:00 +0000;322;182;249.9;17;3;7;3
2020-09-22 08:00:00 +0000;230;130;154.3;11;3;8;3
2020-09-22 09:00:00 +0000;76;43;46.8;3;0;9;3
2020-09-22 10:00:00 +0000;9;5;6.3;0;0;10;3
2020-09-22 11:00:00 +0000;850;481;522.6;36;4;11;3
2020-09-22 12:00:00 +0000;77;44;46.4;3;0;12;3
2020-09-22 13:00:00 +0000;131;74;77.0;5;0;13;3
2020-09-22 15:00:00 +0000;439;249;315.5;22;0;15;3
2020-09-22 16:00:00 +0000;168;95;121.3;8;1;16;3
2020-09-22 17:00:00 +0000;10;6;4.8;0;0;17;3
2020-09-22 18:00:00 +0000;55;31;56.0;4;0;18;3
2020-09-22 19:00:00 +0000;111;63;79.7;5;0;19;3
2020-09-22 20:00:00 +0000;12;7;7.6;1;0;20;3
2020-09-22 21:00:00 +0000;8;5;3.6;0;0;21;3
2020-09-22 22:00:00 +0000;79;45;58.4;4;0;22;3
